0.00, 4.00, 12.00, 3.00, 21.00, 0.00, 2.00, 14.00, 0.00, 16.00, 16.00
0.00, 0.00, 4.00, 28.00, 12.00, 12.00, 0.00, 4.00, 0.00, 16.00, 16.00
0.00, 12.00, 0.00, 0.00, 40.00, 22.00, 0.00, 36.00, 10.00, 0.00, 0.00
0.00, 0.00, 18.00, 0.00, 18.00, 20.00, 5.00, 35.00, 2.00, 18.00, 18.00
0.00, 0.00, 0.00, 2.00, 0.00, 0.00, 0.00, 11.00, 0.00, 9.00, 9.00
16.00, 8.00, 0.00, 0.00, 21.00, 0.00, 13.00, 13.00, 5.00, 35.00, 35.00
4.00, 12.00, 32.00, 6.00, 10.00, 2.00, 0.00, 5.00, 11.00, 4.00, 4.00
0.00, 12.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 23.00, 23.00
23.00, 4.00, 4.00, 8.00, 10.00, 26.00, 0.00, 2.00, 0.00, 18.00, 18.00
0.00, 0.00, 8.00, 4.00, 6.00, 0.00, 6.00, 5.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 12.00, 13.00, 0.00, 0.00, 21.00, 7.00, 7.00, 7.00
