0.00, 69.50, 80.50, 86.00, 62.67, 59.33, 73.00, 79.50, 65.50, 75.00, 66.00
67.50, 0.00, 58.00, 72.50, 59.00, 51.50, 55.00, 73.50, 68.50, 62.00, 59.00
74.50, 60.67, 0.00, 60.00, 68.00, 71.00, 64.00, 78.00, 79.00, 74.00, 66.50
83.00, 58.50, 78.00, 0.00, 55.50, 67.00, 81.00, 76.00, 76.50, 76.50, 68.50
55.67, 53.00, 48.00, 47.50, 0.00, 41.00, 58.50, 70.00, 57.00, 58.00, 64.50
64.67, 49.50, 60.00, 57.00, 62.00, 0.00, 67.00, 57.00, 61.00, 70.50, 74.00
74.00, 61.00, 74.67, 81.50, 63.50, 61.50, 0.00, 76.50, 70.00, 67.50, 81.50
72.50, 77.50, 60.00, 58.50, 59.00, 50.50, 77.50, 0.00, 66.00, 72.00, 62.00
77.00, 70.50, 76.00, 79.50, 62.00, 71.50, 59.00, 68.00, 0.00, 80.00, 77.50
67.00, 46.00, 82.00, 69.50, 56.50, 53.00, 68.50, 63.00, 71.00, 0.00, 79.00
56.00, 48.00, 62.00, 66.50, 65.50, 68.33, 77.50, 72.50, 74.50, 82.50, 0.00
