0.00, 0.53, 0.52, 0.51, 0.50, 0.50, 0.48, 0.48, 0.49, 0.49
0.47, 0.00, 0.52, 0.54, 0.54, 0.50, 0.46, 0.48, 0.50, 0.50
0.48, 0.48, 0.00, 0.51, 0.53, 0.54, 0.59, 0.47, 0.47, 0.47
0.49, 0.46, 0.49, 0.00, 0.44, 0.47, 0.53, 0.43, 0.49, 0.49
0.50, 0.46, 0.47, 0.56, 0.00, 0.50, 0.54, 0.47, 0.49, 0.49
0.50, 0.50, 0.46, 0.53, 0.50, 0.00, 0.50, 0.47, 0.48, 0.48
0.52, 0.54, 0.41, 0.47, 0.46, 0.50, 0.00, 0.39, 0.43, 0.43
0.52, 0.52, 0.53, 0.57, 0.53, 0.53, 0.61, 0.00, 0.53, 0.53
0.51, 0.50, 0.53, 0.51, 0.51, 0.52, 0.57, 0.47, 0.00, 0.00
0.50, 0.47, 0.49, 0.49, 0.52, 0.41, 0.53, 0.48, 0.50, 0.50
