0.00, 57.00, 54.00, 72.00, 63.50, 79.50, 68.50, 53.00, 84.00, 56.00, 52.00, 52.00
57.33, 0.00, 48.00, 73.00, 71.50, 68.00, 71.50, 64.00, 74.50, 59.00, 60.00, 60.00
63.50, 67.00, 0.00, 71.00, 57.50, 80.00, 72.50, 59.50, 65.00, 66.00, 73.00, 73.00
99.00, 57.00, 53.50, 0.00, 61.50, 77.00, 58.50, 59.00, 67.67, 56.50, 61.00, 61.00
78.00, 73.00, 67.50, 72.50, 0.00, 87.00, 81.00, 64.00, 86.50, 75.67, 68.00, 68.00
71.00, 57.00, 55.50, 53.00, 66.00, 0.00, 64.67, 63.50, 80.00, 46.00, 51.50, 51.50
76.50, 55.00, 65.50, 78.50, 83.50, 79.00, 0.00, 75.00, 87.50, 49.00, 79.00, 79.00
69.00, 58.00, 50.50, 76.00, 64.00, 81.00, 74.00, 0.00, 85.00, 64.00, 76.00, 76.00
78.50, 72.50, 53.00, 66.67, 82.00, 83.50, 68.50, 71.00, 0.00, 46.00, 67.00, 67.00
70.00, 65.50, 65.50, 68.50, 80.67, 83.00, 57.50, 59.00, 78.00, 0.00, 60.50, 60.50
56.00, 62.00, 60.50, 73.00, 76.50, 73.50, 74.00, 77.50, 69.00, 47.00, 0.00, 0.00
52.00, 51.00, 52.00, 80.00, 57.00, 79.00, 69.00, 58.00, 45.00, 61.00, 59.33, 59.33
