0.00, 0.00, 12.00, 0.00, 18.00, 11.00, 19.00, 0.00, 2.00, 2.00
19.00, 0.00, 0.00, 18.00, 31.00, 14.00, 55.00, 0.00, 3.00, 3.00
18.00, 24.00, 0.00, 16.00, 0.00, 17.00, 56.00, 12.00, 0.00, 0.00
11.00, 0.00, 3.00, 0.00, 0.00, 4.00, 19.00, 0.00, 0.00, 0.00
0.00, 0.00, 11.00, 13.00, 0.00, 8.00, 55.00, 0.00, 1.00, 1.00
0.00, 3.00, 13.00, 31.00, 18.00, 0.00, 33.00, 13.00, 0.00, 0.00
0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37.00, 31.00, 20.00, 48.00, 26.00, 0.00, 56.00, 0.00, 48.00, 48.00
5.00, 13.00, 28.00, 12.00, 27.00, 12.00, 72.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 10.00, 5.00, 16.00, 26.00, 0.00, 5.00, 5.00
