0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00
17.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 20.00, 20.00, 0.00
0.00, 0.00, 0.00, 3.00, 0.00, 16.00, 21.00, 7.00, 0.00, 0.00, 24.00, 0.00
0.00, 16.00, 0.00, 0.00, 0.00, 29.00, 0.00, 8.00, 0.00, 0.00, 0.00, 0.00
39.00, 14.00, 12.00, 23.00, 0.00, 11.00, 13.00, 24.00, 10.00, 0.00, 14.00, 0.00
0.00, 3.00, 0.00, 0.00, 0.00, 0.00, 11.00, 3.00, 0.00, 14.00, 0.00, 0.00
20.00, 0.00, 0.00, 4.00, 0.00, 0.00, 0.00, 3.00, 0.00, 3.00, 37.00, 0.00
3.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25.00, 28.00, 10.00, 1.00, 0.00, 0.00, 0.00, 10.00, 0.00, 49.00, 56.00, 7.00
7.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 24.00, 7.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24.00, 48.00, 19.00, 0.00, 0.00, 13.00, 0.00, 29.00, 0.00, 0.00, 31.00, 0.00
