0.00, 41.00, 0.00, 14.00, 0.00, 7.00, 0.00, 38.00, 7.00, 7.00, 14.00, 17.00
20.00, 0.00, 24.00, 0.00, 3.00, 0.00, 0.00, 38.00, 20.00, 10.00, 25.00, 7.00
0.00, 45.00, 0.00, 24.00, 21.00, 21.00, 7.00, 41.00, 0.00, 3.00, 31.00, 0.00
31.00, 0.00, 16.00, 0.00, 14.00, 58.00, 45.00, 42.00, 40.00, 0.00, 36.00, 0.00
0.00, 55.00, 37.00, 28.00, 0.00, 31.00, 3.00, 31.00, 10.00, 0.00, 0.00, 38.00
27.00, 0.00, 22.00, 0.00, 24.00, 0.00, 14.00, 13.00, 0.00, 0.00, 17.00, 13.00
0.00, 0.00, 20.00, 17.00, 24.00, 41.00, 0.00, 25.00, 34.00, 17.00, 0.00, 17.00
35.00, 59.00, 31.00, 24.00, 17.00, 28.00, 28.00, 0.00, 0.00, 24.00, 0.00, 0.00
17.00, 34.00, 0.00, 34.00, 7.00, 0.00, 27.00, 0.00, 0.00, 14.00, 23.00, 33.00
10.00, 16.00, 13.00, 0.00, 0.00, 0.00, 14.00, 34.00, 20.00, 0.00, 23.00, 7.00
21.00, 33.00, 21.00, 14.00, 0.00, 45.00, 0.00, 0.00, 26.00, 18.00, 0.00, 17.00
28.00, 59.00, 0.00, 0.00, 36.50, 42.00, 48.00, 0.00, 29.00, 45.00, 62.00, 0.00
