0.00, 1.00, 9.00, 0.00, 19.00, 0.00, 3.00, 14.00, 9.00, 2.00, 20.00, 20.00
18.00, 0.00, 26.00, 8.00, 17.00, 6.00, 8.00, 10.00, 8.00, 8.00, 9.00, 9.00
1.00, 0.00, 0.00, 12.00, 11.00, 2.00, 11.00, 12.00, 14.00, 0.00, 0.00, 0.00
9.00, 10.00, 0.00, 0.00, 25.00, 0.00, 0.00, 19.00, 0.00, 16.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, 14.00, 5.00, 0.00, 0.00, 0.00
10.00, 1.00, 0.00, 14.00, 11.00, 0.00, 9.00, 27.00, 3.00, 5.00, 17.00, 17.00
16.00, 0.00, 26.00, 4.00, 15.00, 5.00, 0.00, 33.00, 22.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00
0.00, 0.00, 8.00, 2.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 0.00
14.00, 15.00, 5.00, 1.00, 40.00, 1.00, 2.00, 6.00, 3.00, 0.00, 30.00, 30.00
6.00, 10.00, 10.00, 16.00, 12.00, 0.00, 6.00, 36.00, 23.00, 2.00, 0.00, 0.00
10.00, 0.00, 3.00, 8.00, 0.00, 13.00, 4.00, 13.00, 34.00, 16.00, 6.00, 6.00
