0.00, 15.00, 16.00, 13.00, 43.00, 0.00, 6.00, 18.00, 7.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 16.00, 5.00, 0.00, 11.00, 0.00, 0.00, 0.00
3.00, 32.00, 0.00, 9.00, 2.00, 0.00, 5.00, 29.00, 5.00, 18.00, 18.00
5.00, 22.00, 27.00, 0.00, 32.00, 0.00, 1.00, 23.00, 2.00, 6.00, 6.00
0.00, 0.00, 12.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, 0.00, 0.00
12.00, 1.00, 46.00, 30.00, 67.00, 0.00, 38.00, 20.00, 33.00, 4.00, 4.00
16.00, 14.00, 19.00, 21.00, 25.00, 11.00, 0.00, 15.00, 41.00, 32.00, 32.00
0.00, 12.00, 6.00, 0.00, 0.00, 0.00, 11.00, 0.00, 1.00, 0.00, 0.00
22.00, 32.00, 10.00, 3.00, 35.00, 0.00, 0.00, 5.00, 0.00, 14.00, 14.00
25.00, 18.00, 20.00, 12.00, 12.00, 4.00, 3.00, 25.00, 0.00, 0.00, 0.00
9.00, 24.00, 7.00, 0.00, 18.00, 0.00, 0.00, 23.00, 3.00, 10.00, 10.00
