0.00, 0.53, 0.57, 0.53, 0.46, 0.49, 0.57, 0.52, 0.48, 0.48
0.47, 0.00, 0.42, 0.49, 0.49, 0.47, 0.48, 0.49, 0.49, 0.49
0.43, 0.58, 0.00, 0.52, 0.51, 0.48, 0.51, 0.49, 0.46, 0.46
0.47, 0.51, 0.48, 0.00, 0.45, 0.48, 0.50, 0.50, 0.49, 0.49
0.54, 0.51, 0.49, 0.55, 0.00, 0.50, 0.55, 0.50, 0.54, 0.54
0.51, 0.53, 0.52, 0.52, 0.50, 0.00, 0.55, 0.54, 0.52, 0.52
0.43, 0.52, 0.49, 0.50, 0.45, 0.45, 0.00, 0.47, 0.49, 0.49
0.48, 0.51, 0.51, 0.50, 0.50, 0.46, 0.53, 0.00, 0.51, 0.51
0.52, 0.51, 0.54, 0.51, 0.46, 0.48, 0.51, 0.49, 0.00, 0.00
0.43, 0.54, 0.50, 0.53, 0.43, 0.45, 0.51, 0.49, 0.45, 0.45
