0.00, 0.51, 0.50, 0.54, 0.50, 0.46, 0.51, 0.00, 0.49, 0.50, 0.50
0.49, 0.00, 0.53, 0.48, 0.46, 0.46, 0.58, 0.00, 0.51, 0.49, 0.49
0.50, 0.47, 0.00, 0.50, 0.44, 0.47, 0.53, 0.00, 0.55, 0.54, 0.54
0.46, 0.52, 0.50, 0.00, 0.43, 0.45, 0.49, 0.00, 0.49, 0.50, 0.50
0.50, 0.54, 0.56, 0.57, 0.00, 0.45, 0.62, 0.59, 0.54, 0.56, 0.56
0.54, 0.54, 0.53, 0.55, 0.55, 0.00, 0.55, 0.63, 0.59, 0.59, 0.59
0.49, 0.42, 0.47, 0.51, 0.38, 0.45, 0.00, 0.58, 0.50, 0.46, 0.46
0.00, 0.00, 0.00, 0.00, 0.41, 0.37, 0.42, 0.00, 0.00, 0.00, 0.00
0.51, 0.49, 0.45, 0.51, 0.46, 0.41, 0.50, 0.00, 0.00, 0.50, 0.50
0.50, 0.51, 0.46, 0.50, 0.44, 0.41, 0.54, 0.00, 0.50, 0.00, 0.00
0.46, 0.44, 0.44, 0.46, 0.47, 0.39, 0.48, 0.57, 0.46, 0.46, 0.46
