0.00, 26.00, 3.00, 18.00, 0.00, 21.00, 34.00, 4.00, 22.00, 22.00
0.00, 0.00, 10.00, 12.00, 6.00, 0.00, 28.00, 10.00, 17.00, 17.00
3.00, 18.00, 0.00, 8.00, 4.00, 0.00, 23.00, 18.00, 12.00, 12.00
0.00, 0.00, 5.00, 0.00, 5.00, 0.00, 15.00, 0.00, 16.00, 16.00
30.00, 16.00, 23.00, 15.00, 0.00, 5.00, 18.00, 21.00, 10.00, 10.00
0.00, 18.00, 13.00, 10.00, 5.00, 0.00, 44.00, 48.00, 21.00, 21.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8.00, 20.00, 6.00, 12.00, 7.00, 0.00, 16.00, 0.00, 3.00, 3.00
0.00, 7.00, 0.00, 17.00, 0.00, 6.00, 43.00, 8.00, 0.00, 0.00
5.00, 30.00, 19.00, 44.00, 14.00, 4.00, 27.00, 40.00, 38.00, 38.00
