0.00, 66.00, 76.00, 90.50, 73.00, 62.00, 71.00, 68.00, 64.00, 70.00, 85.50
58.50, 0.00, 48.00, 59.50, 68.50, 62.00, 48.00, 60.00, 62.50, 70.00, 70.50
69.50, 64.00, 0.00, 72.33, 65.50, 48.00, 70.50, 71.00, 71.50, 75.50, 79.00
86.50, 70.50, 78.33, 0.00, 82.50, 69.33, 65.50, 81.00, 78.50, 70.50, 89.00
51.50, 60.50, 70.50, 66.50, 0.00, 48.00, 58.00, 61.00, 62.00, 59.00, 66.50
68.00, 60.00, 71.00, 79.33, 81.50, 0.00, 61.00, 78.50, 76.00, 60.50, 75.00
76.00, 55.00, 77.50, 75.50, 70.50, 52.00, 0.00, 60.00, 70.00, 75.33, 73.00
59.00, 60.50, 59.50, 69.50, 57.00, 68.50, 58.00, 0.00, 66.50, 70.50, 57.50
71.50, 78.50, 74.00, 79.00, 79.50, 59.50, 56.33, 68.50, 0.00, 71.00, 76.50
78.33, 79.00, 76.50, 73.50, 65.00, 60.50, 65.67, 83.00, 64.00, 0.00, 76.00
86.00, 77.50, 75.50, 82.00, 75.50, 62.67, 62.50, 69.00, 76.50, 80.00, 0.00
