0.00, 0.51, 0.50, 0.49, 0.43, 0.48, 0.55, 0.48, 0.49, 0.51, 0.49, 0.49
0.49, 0.00, 0.49, 0.50, 0.45, 0.46, 0.47, 0.56, 0.45, 0.55, 0.45, 0.45
0.50, 0.51, 0.00, 0.45, 0.46, 0.44, 0.51, 0.48, 0.46, 0.49, 0.49, 0.49
0.51, 0.50, 0.55, 0.00, 0.48, 0.54, 0.50, 0.52, 0.48, 0.51, 0.48, 0.48
0.57, 0.55, 0.54, 0.52, 0.00, 0.48, 0.52, 0.52, 0.53, 0.56, 0.51, 0.51
0.52, 0.54, 0.56, 0.46, 0.52, 0.00, 0.51, 0.52, 0.51, 0.52, 0.49, 0.49
0.45, 0.53, 0.49, 0.50, 0.48, 0.49, 0.00, 0.50, 0.49, 0.51, 0.51, 0.51
0.52, 0.44, 0.52, 0.48, 0.48, 0.48, 0.50, 0.00, 0.50, 0.54, 0.52, 0.52
0.51, 0.55, 0.54, 0.52, 0.47, 0.49, 0.51, 0.50, 0.00, 0.57, 0.49, 0.49
0.49, 0.45, 0.51, 0.49, 0.44, 0.48, 0.49, 0.46, 0.43, 0.00, 0.48, 0.48
0.51, 0.55, 0.51, 0.52, 0.49, 0.51, 0.49, 0.48, 0.51, 0.52, 0.00, 0.00
0.53, 0.51, 0.51, 0.55, 0.50, 0.48, 0.46, 0.57, 0.52, 0.54, 0.51, 0.51
