0.00, 76.50, 55.00, 56.50, 81.00, 72.50, 66.50, 85.00, 81.00, 59.00, 58.50
78.00, 0.00, 72.00, 76.00, 84.00, 56.50, 67.00, 68.00, 68.00, 83.00, 66.00
72.00, 82.00, 0.00, 71.00, 73.67, 63.50, 76.50, 66.50, 74.50, 63.50, 77.00
53.50, 65.00, 60.00, 0.00, 51.00, 64.00, 52.00, 55.00, 91.00, 56.00, 53.67
85.00, 72.00, 78.33, 64.00, 0.00, 71.00, 75.00, 78.50, 91.50, 78.00, 66.00
60.00, 72.00, 81.50, 70.00, 65.00, 0.00, 70.00, 77.00, 76.00, 62.50, 65.33
71.00, 82.00, 83.50, 74.00, 66.00, 68.00, 0.00, 66.50, 77.50, 80.50, 75.50
83.00, 70.00, 69.00, 47.00, 73.00, 60.00, 62.50, 0.00, 75.00, 64.00, 59.00
76.50, 65.00, 69.50, 94.00, 59.00, 55.00, 74.00, 67.50, 0.00, 65.50, 70.00
65.00, 63.00, 54.50, 46.00, 76.50, 66.50, 70.50, 61.00, 73.00, 0.00, 69.00
72.00, 73.00, 81.00, 68.33, 69.00, 72.67, 80.00, 78.00, 85.00, 85.00, 0.00
