0.00, 74.00, 63.00, 74.00, 81.00, 63.50, 52.00, 71.50, 71.50, 71.00, 73.00, 64.00, 46.00
78.33, 0.00, 64.00, 63.00, 76.00, 58.00, 69.00, 64.50, 77.00, 69.00, 57.00, 69.00, 69.33
59.50, 63.00, 0.00, 73.00, 65.00, 56.00, 61.50, 64.00, 57.50, 61.50, 46.00, 70.00, 72.00
77.00, 78.00, 63.00, 0.00, 91.50, 75.00, 59.00, 66.00, 69.00, 71.33, 81.50, 74.00, 70.50
96.00, 61.00, 58.50, 81.00, 0.00, 63.00, 68.00, 58.00, 73.00, 62.00, 73.00, 62.00, 62.50
73.00, 58.00, 51.00, 76.50, 83.00, 0.00, 58.00, 70.00, 65.50, 65.00, 69.00, 73.33, 65.00
66.00, 67.00, 57.50, 63.00, 66.00, 68.00, 0.00, 64.50, 69.00, 80.50, 64.50, 69.00, 65.50
69.00, 54.00, 55.50, 48.00, 68.00, 53.00, 52.00, 0.00, 51.50, 51.00, 76.00, 64.50, 57.00
83.00, 63.00, 63.50, 86.00, 69.00, 68.50, 64.00, 69.50, 0.00, 86.00, 70.50, 74.00, 84.00
74.00, 63.00, 51.00, 69.00, 70.00, 67.00, 61.00, 59.00, 78.00, 0.00, 63.33, 58.00, 66.50
76.00, 64.00, 64.00, 77.50, 82.50, 54.00, 68.00, 78.00, 67.50, 69.00, 0.00, 79.00, 66.67
67.50, 52.00, 64.50, 61.00, 56.00, 71.33, 60.00, 60.50, 66.33, 61.00, 69.00, 0.00, 67.00
67.00, 74.00, 67.00, 78.50, 84.50, 77.00, 60.00, 79.50, 83.00, 83.00, 68.00, 66.00, 0.00
