0.00, 7.00, 0.00, 11.00, 9.00, 9.00, 20.00, 0.00, 2.00, 4.00
30.00, 0.00, 0.00, 0.00, 36.00, 10.00, 10.00, 6.00, 39.00, 14.00
37.00, 31.00, 0.00, 10.00, 30.00, 38.00, 9.00, 23.00, 38.00, 41.00
6.00, 19.00, 1.00, 0.00, 26.00, 24.00, 28.00, 16.00, 29.00, 1.00
0.00, 0.00, 0.00, 8.00, 0.00, 10.00, 8.00, 0.00, 5.00, 7.00
0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 8.00, 33.00, 0.00, 0.00
13.00, 14.00, 4.00, 0.00, 5.00, 22.00, 0.00, 15.00, 0.00, 0.00
17.00, 7.00, 0.00, 5.00, 23.00, 0.00, 11.00, 0.00, 0.00, 0.00
4.00, 0.00, 0.00, 0.00, 8.00, 15.00, 4.00, 18.00, 0.00, 7.00
1.00, 5.00, 0.00, 12.00, 2.00, 5.00, 14.00, 27.00, 5.00, 0.00
