0.00, 61.50, 62.00, 66.00, 78.00, 73.00, 70.00, 71.00, 68.00, 52.50, 58.00, 82.50, 58.00
58.00, 0.00, 64.00, 62.00, 68.50, 50.00, 59.50, 67.00, 82.50, 67.00, 77.00, 64.00, 63.00
56.00, 73.00, 0.00, 63.50, 57.00, 58.50, 63.00, 55.50, 60.50, 56.00, 72.00, 63.33, 78.00
59.00, 60.00, 61.00, 0.00, 53.00, 63.00, 62.50, 68.00, 66.50, 69.50, 75.00, 88.00, 62.00
57.00, 60.50, 59.00, 69.00, 0.00, 72.00, 64.50, 64.00, 75.00, 61.00, 74.50, 64.00, 65.00
65.50, 54.00, 57.00, 47.00, 79.50, 0.00, 76.00, 67.00, 69.00, 67.00, 75.00, 77.50, 68.00
65.00, 64.50, 51.00, 66.50, 69.50, 83.00, 0.00, 65.00, 82.00, 69.50, 72.50, 77.00, 55.00
50.00, 64.50, 51.50, 75.00, 54.00, 60.50, 69.00, 0.00, 70.00, 56.50, 72.00, 61.00, 60.00
65.50, 88.50, 71.00, 74.00, 80.00, 85.00, 85.67, 72.00, 0.00, 65.00, 69.00, 95.00, 68.50
56.50, 74.00, 54.00, 82.50, 64.00, 65.00, 65.00, 59.00, 68.00, 0.00, 68.67, 78.50, 60.33
63.00, 85.00, 76.00, 86.00, 77.50, 81.00, 61.50, 83.00, 77.00, 77.33, 0.00, 71.00, 81.50
74.00, 63.00, 53.67, 94.00, 81.00, 65.50, 54.00, 66.50, 80.00, 58.50, 70.00, 0.00, 55.00
78.50, 68.00, 74.00, 82.50, 74.67, 73.00, 65.50, 70.00, 74.00, 66.67, 90.50, 64.00, 0.00
