0.00, 72.00, 53.00, 73.00, 60.00, 67.50, 46.00, 79.50, 84.00, 65.00, 63.00, 59.00, 51.00
64.50, 0.00, 52.00, 80.00, 68.00, 61.00, 86.00, 78.00, 67.67, 58.00, 80.00, 82.00, 68.00
54.50, 59.00, 0.00, 68.00, 64.00, 57.00, 54.00, 54.33, 55.50, 33.00, 80.00, 57.00, 64.00
68.00, 82.00, 70.00, 0.00, 71.67, 52.00, 66.00, 82.00, 86.00, 64.50, 96.00, 77.00, 70.00
62.00, 59.00, 50.00, 68.33, 0.00, 62.00, 64.50, 75.00, 57.00, 64.00, 66.50, 66.00, 57.00
60.50, 69.00, 51.00, 71.00, 72.00, 0.00, 51.00, 69.50, 64.00, 60.00, 73.50, 67.50, 66.00
63.00, 89.00, 66.50, 64.00, 66.00, 57.00, 0.00, 75.00, 69.00, 73.00, 70.33, 71.50, 58.00
76.00, 81.50, 63.33, 72.00, 62.00, 63.50, 82.00, 0.00, 80.00, 75.33, 82.00, 68.00, 55.00
82.00, 80.33, 60.50, 81.00, 60.00, 65.00, 60.00, 70.00, 0.00, 70.00, 89.00, 75.00, 77.00
72.00, 81.00, 71.00, 78.50, 79.50, 66.00, 72.67, 86.33, 68.00, 0.00, 87.00, 77.00, 67.00
61.00, 89.00, 66.00, 90.50, 57.50, 68.00, 60.33, 73.00, 77.50, 73.50, 0.00, 92.00, 73.50
56.00, 73.00, 51.50, 72.00, 68.00, 66.00, 75.50, 74.00, 48.50, 59.00, 71.00, 0.00, 59.50
70.50, 77.00, 78.00, 84.00, 72.50, 69.00, 66.67, 73.00, 89.00, 62.50, 93.00, 78.50, 0.00
