0.00, 70.00, 62.00, 64.67, 73.50, 55.50, 64.50, 64.00, 61.00, 76.50, 76.50
78.50, 0.00, 64.00, 62.50, 71.50, 63.00, 62.50, 68.50, 64.33, 75.00, 75.00
67.50, 55.00, 0.00, 71.00, 66.00, 54.00, 58.00, 68.50, 73.33, 70.00, 70.00
70.00, 73.00, 72.00, 0.00, 77.50, 59.00, 68.50, 63.00, 61.00, 71.50, 71.50
73.50, 65.50, 64.00, 72.50, 0.00, 61.33, 86.33, 76.50, 64.00, 80.50, 80.50
74.00, 66.50, 67.50, 64.00, 78.33, 0.00, 73.50, 72.50, 79.50, 76.50, 76.50
55.00, 70.00, 63.50, 70.50, 68.33, 60.50, 0.00, 61.50, 69.50, 70.50, 70.50
73.50, 58.00, 74.50, 69.50, 89.50, 53.00, 62.50, 0.00, 59.00, 74.00, 74.00
61.50, 62.33, 64.67, 62.00, 68.50, 48.50, 60.00, 55.50, 0.00, 67.50, 67.50
59.00, 46.50, 68.00, 65.50, 64.50, 51.50, 83.00, 64.00, 59.50, 0.00, 0.00
60.50, 56.00, 70.00, 74.33, 80.00, 57.50, 70.00, 66.00, 70.00, 71.33, 71.33
