0.00, 0.49, 0.51, 0.49, 0.46, 0.46, 0.44, 0.51, 0.46, 0.49, 0.49, 0.49, 0.49
0.51, 0.00, 0.50, 0.45, 0.55, 0.50, 0.51, 0.54, 0.55, 0.52, 0.47, 0.57, 0.57
0.49, 0.50, 0.00, 0.54, 0.53, 0.52, 0.51, 0.54, 0.48, 0.54, 0.42, 0.51, 0.51
0.51, 0.55, 0.46, 0.00, 0.53, 0.50, 0.48, 0.58, 0.45, 0.51, 0.51, 0.55, 0.55
0.54, 0.45, 0.47, 0.47, 0.00, 0.43, 0.51, 0.46, 0.51, 0.47, 0.47, 0.53, 0.53
0.54, 0.50, 0.48, 0.50, 0.57, 0.00, 0.46, 0.57, 0.49, 0.49, 0.56, 0.51, 0.51
0.56, 0.49, 0.49, 0.52, 0.49, 0.54, 0.00, 0.55, 0.52, 0.57, 0.49, 0.53, 0.53
0.49, 0.46, 0.46, 0.42, 0.54, 0.43, 0.45, 0.00, 0.42, 0.46, 0.49, 0.51, 0.51
0.54, 0.45, 0.52, 0.55, 0.49, 0.51, 0.48, 0.58, 0.00, 0.52, 0.51, 0.53, 0.53
0.51, 0.48, 0.46, 0.49, 0.53, 0.51, 0.43, 0.54, 0.48, 0.00, 0.48, 0.49, 0.49
0.51, 0.53, 0.58, 0.49, 0.53, 0.44, 0.51, 0.51, 0.49, 0.52, 0.00, 0.54, 0.54
0.51, 0.43, 0.49, 0.45, 0.47, 0.49, 0.47, 0.49, 0.47, 0.51, 0.46, 0.00, 0.00
0.59, 0.52, 0.48, 0.53, 0.57, 0.54, 0.48, 0.58, 0.50, 0.55, 0.50, 0.50, 0.50
