0.00, 53.00, 73.50, 71.00, 86.00, 59.00, 60.00, 69.33, 77.50, 54.00, 74.50, 62.50, 62.50
69.00, 0.00, 74.50, 84.00, 61.00, 71.50, 54.00, 85.50, 77.67, 72.50, 79.00, 72.50, 72.50
57.50, 71.00, 0.00, 90.00, 59.00, 64.50, 49.00, 66.00, 72.00, 64.00, 63.00, 64.33, 64.33
75.00, 77.00, 85.00, 0.00, 81.33, 75.00, 63.50, 95.50, 59.00, 77.50, 89.00, 73.00, 73.00
68.00, 80.00, 61.00, 77.33, 0.00, 71.00, 57.50, 67.00, 67.00, 60.50, 59.00, 69.00, 69.00
55.00, 69.50, 66.50, 72.00, 71.00, 0.00, 59.00, 71.50, 73.33, 69.00, 69.00, 77.00, 77.00
61.00, 51.00, 75.00, 75.50, 63.50, 71.00, 0.00, 76.00, 52.50, 53.33, 66.33, 70.50, 70.50
74.33, 76.50, 82.50, 81.50, 77.00, 72.00, 67.00, 0.00, 80.50, 58.00, 86.00, 77.00, 77.00
74.50, 71.33, 84.50, 76.00, 66.00, 79.33, 62.50, 77.50, 0.00, 89.00, 98.00, 69.50, 69.50
68.00, 88.00, 70.00, 85.00, 68.00, 73.00, 57.33, 76.00, 90.00, 0.00, 81.50, 64.00, 64.00
76.50, 87.00, 66.00, 89.50, 60.00, 62.00, 69.33, 85.00, 57.00, 78.00, 0.00, 78.00, 78.00
67.00, 72.50, 78.33, 62.00, 77.00, 72.00, 74.50, 71.50, 68.50, 57.00, 91.00, 0.00, 0.00
69.00, 74.00, 77.00, 84.00, 84.00, 82.00, 69.00, 73.00, 77.50, 72.00, 78.50, 103.00, 103.00
