0.00, 20.00, 7.00, 47.00, 16.00, 22.00, 41.00, 29.00, 49.00, 41.00
0.00, 0.00, 0.00, 18.00, 22.00, 9.00, 14.00, 1.00, 5.00, 30.00
0.00, 18.00, 0.00, 3.00, 37.00, 17.00, 9.00, 16.00, 0.00, 19.00
0.00, 0.00, 4.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 6.00
0.00, 0.00, 0.00, 22.00, 0.00, 0.00, 0.00, 5.00, 1.00, 7.00
0.00, 7.00, 4.00, 7.00, 30.00, 0.00, 5.00, 1.00, 0.00, 6.00
0.00, 17.00, 4.00, 26.00, 37.00, 6.00, 0.00, 7.00, 2.00, 36.00
0.00, 17.00, 11.00, 15.00, 2.00, 3.00, 20.00, 0.00, 6.00, 12.00
0.00, 9.00, 38.00, 53.00, 18.00, 6.00, 13.00, 5.00, 0.00, 16.00
0.00, 0.00, 0.00, 9.00, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00
