0.00, 3.00, 0.00, 33.00, 12.00, 0.00, 4.00, 26.00, 30.00, 30.00
7.00, 0.00, 18.00, 45.00, 39.00, 0.00, 10.00, 26.00, 24.00, 24.00
15.00, 5.00, 0.00, 4.00, 35.00, 20.00, 10.00, 1.00, 32.00, 32.00
0.00, 0.00, 4.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 9.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37.00, 24.00, 7.00, 14.00, 25.00, 0.00, 3.00, 3.00, 9.00, 9.00
12.00, 4.00, 0.00, 11.00, 13.00, 15.00, 0.00, 0.00, 6.00, 6.00
11.00, 2.00, 10.00, 26.00, 27.00, 2.00, 7.00, 0.00, 20.00, 20.00
0.00, 0.00, 0.00, 10.00, 22.00, 18.00, 0.00, 24.00, 0.00, 0.00
0.00, 6.00, 3.00, 21.00, 21.00, 18.00, 47.00, 10.00, 7.00, 7.00
