734025,20090910,    15,  1,  13,    16, -1,  10
734028,20090913,     1,  1,  38,     9, -1,  24
734028,20090913,     7,  1,  14,     8, -1,  12
734028,20090913,    13, -1,  24,     6,  1,   7
734028,20090913,     5, -1,  12,     3,  1,   7
734029,20090914,    12,  1,  25,     2, -1,  24
734029,20090914,    10, -1,  24,    14,  1,  20
734035,20090920,    13,  1,  16,    12, -1,   9
734035,20090920,     6, -1,  34,    16,  1,  31
734035,20090920,    14, -1,  13,     9,  1,  10
734035,20090920,     5,  1,  27,     4, -1,   6
734035,20090920,     1, -1,  31,    10,  1,  26
734036,20090921,     7, -1,  27,    11,  1,  23
734042,20090927,     1,  1,  34,     4, -1,   3
734042,20090927,     8, -1,  31,     6,  1,  24
734042,20090927,     3,  1,  23,    15, -1,  20
734042,20090927,    13,  1,  24,    16, -1,  17
734042,20090927,     5, -1,  23,    14,  1,   3
734042,20090927,    10,  1,  23,    11, -1,  13
734049,20091004,     3, -1,  23,     4,  1,  20
734049,20091004,     6,  1,  29,    14, -1,   6
734049,20091004,     8,  1,  37,    16, -1,  17
734049,20091004,    12,  1,  27,     1, -1,  21
734049,20091004,    11,  1,  38,     2, -1,  10
734049,20091004,    15,  1,  38,    10, -1,  28
734056,20091011,     3, -1,  17,     1,  1,  14
734056,20091011,     4, -1,   6,     2,  1,   3
734056,20091011,     5,  1,  20,    12, -1,  17
734056,20091011,     7, -1,  31,    16,  1,   9
734057,20091012,    11,  1,  31,    13, -1,  27
734063,20091018,     6, -1,  28,     3,  1,  17
734063,20091018,    15,  1,  27,     4, -1,  14
734063,20091018,    12,  1,  59,    16, -1,   0
734063,20091018,     2, -1,  16,    13,  1,  13
734064,20091019,     5, -1,  34,    10,  1,  23
734070,20091025,    10, -1,  37,     9,  1,   7
734070,20091025,    13, -1,  38,    14,  1,   0
734077,20091101,     1,  1,  30,     5, -1,   7
734077,20091101,     6, -1,  31,     2,  1,  10
734077,20091101,    11, -1,  30,    13,  1,  25
734077,20091101,    16,  1,  30,     8, -1,  13
734077,20091101,    10,  1,  24,    14, -1,  16
734084,20091108,    12,  1,  27,    11, -1,  17
734084,20091108,     8,  1,  24,     9, -1,  21
734084,20091108,     7,  1,  20,     6, -1,  17
734084,20091108,     3,  1,  17,     1, -1,   7
734085,20091109,    15, -1,  28,     5,  1,  10
734091,20091115,    16,  1,  41,     2, -1,  17
734091,20091115,     3, -1,  18,    15,  1,  12
734091,20091115,     8, -1,  24,    13,  1,  22
734091,20091115,     9, -1,  16,    14,  1,  10
734091,20091115,     7,  1,  35,    12, -1,  34
734092,20091116,     1, -1,  16,     4,  1,   0
734098,20091122,     9,  1,  27,    15, -1,  24
734098,20091122,     8,  1,  18,     2, -1,  15
734098,20091122,     7, -1,  17,     1,  1,  15
734098,20091122,    10, -1,  32,     5,  1,   3
734098,20091122,    12,  1,  31,    13, -1,  14
734098,20091122,    14,  1,  20,     3, -1,  17
734099,20091123,    16, -1,  20,     6,  1,  17
734105,20091129,     2,  1,  31,    11, -1,  14
734105,20091129,     3,  1,  16,     4, -1,   7
734105,20091129,     7, -1,  35,     6,  1,  27
734105,20091129,    10,  1,  43,     9, -1,  14
734105,20091129,     1,  1,  20,    15, -1,  17
734109,20091203,    13,  0,  19,     2,  0,  13
734112,20091206,     7,  1,  27,    16, -1,  17
734112,20091206,    14, -1,  27,    15,  1,  24
734112,20091206,     8,  1,  23,     6, -1,  18
734112,20091206,     5, -1,  44,     9,  1,  13
734112,20091206,    10, -1,  30,     4,  1,  23
734112,20091206,    11,  1,  22,    12, -1,  21
734116,20091210,     4,  1,  13,    15, -1,   6
734119,20091213,     7,  1,  28,     5, -1,  16
734119,20091213,    11, -1,  14,     8,  1,  10
734119,20091213,     2, -1,  16,     9,  1,  10
734123,20091217,     7, -1,  35,     8,  1,  31
734126,20091220,    12, -1,  17,     2,  1,  10
734126,20091220,     4, -1,  41,     9,  1,  34
734126,20091220,    16,  1,  27,    11, -1,  24
734126,20091220,    14, -1,  20,     5,  1,  19
734126,20091220,    10,  1,  27,     3, -1,  24
734131,20091225,    10, -1,  42,    16,  1,  17
734133,20091227,     3,  1,  17,     9, -1,  10
734133,20091227,     4,  1,  23,    14, -1,   9
734133,20091227,     6, -1,  27,    11,  1,  20
734133,20091227,    12,  1,  35,     8, -1,   7
734133,20091227,    15,  1,  23,     1, -1,  20
734133,20091227,    13, -1,  29,     7,  1,  15
734140,20100103,     2,  1,  30,     7, -1,   7
734140,20100103,     4,  1,  23,     8, -1,  17
734140,20100103,     6,  1,  34,    12, -1,  27
734140,20100103,    15, -1,  30,    11,  1,  24
734140,20100103,    13,  1,  37,     3, -1,   0
734140,20100103,     9, -1,  44,     5,  1,  24
734140,20100103,     1, -1,  21,    14,  1,  13
734146,20100109,    13, -1,  24,     3,  1,  14
734147,20100110,     1, -1,  33,    12,  1,  14
734153,20100116,     7,  1,  20,     1, -1,   3
734154,20100117,    13, -1,  17,    10,  1,  14
734161,20100124,     7,  1,  30,    13, -1,  17
