0.00, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.00, 0.00
16.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.00, 12.00, 11.00, 2.00
0.00, 10.00, 0.00, 5.00, 14.00, 14.00, 19.00, 17.00, 9.00, 7.00
48.00, 29.00, 43.00, 0.00, 42.00, 22.00, 20.00, 13.00, 54.00, 44.00
23.00, 7.00, 14.00, 0.00, 0.00, 18.00, 22.00, 4.00, 26.00, 13.00
9.00, 9.00, 11.00, 0.00, 0.00, 0.00, 11.00, 0.00, 23.00, 16.00
21.00, 27.00, 0.00, 0.00, 13.00, 12.00, 0.00, 0.00, 17.00, 0.00
12.00, 31.00, 5.00, 3.00, 10.00, 10.00, 20.00, 0.00, 6.00, 0.00
3.00, 14.00, 3.00, 0.00, 0.00, 0.00, 6.00, 3.00, 0.00, 9.00
23.00, 9.00, 14.00, 0.00, 0.00, 40.00, 5.00, 14.00, 6.00, 0.00
