0.00, 0.52, 0.56, 0.51, 0.52, 0.55, 0.49, 0.55, 0.52, 0.52
0.48, 0.00, 0.47, 0.49, 0.52, 0.49, 0.54, 0.54, 0.52, 0.52
0.44, 0.53, 0.00, 0.48, 0.52, 0.53, 0.59, 0.50, 0.55, 0.55
0.49, 0.51, 0.52, 0.00, 0.54, 0.47, 0.50, 0.50, 0.52, 0.52
0.48, 0.48, 0.48, 0.46, 0.00, 0.48, 0.54, 0.52, 0.53, 0.53
0.45, 0.51, 0.47, 0.53, 0.52, 0.00, 0.48, 0.55, 0.55, 0.55
0.51, 0.46, 0.41, 0.50, 0.46, 0.52, 0.00, 0.50, 0.52, 0.52
0.45, 0.46, 0.50, 0.50, 0.48, 0.45, 0.50, 0.00, 0.52, 0.52
0.48, 0.48, 0.45, 0.48, 0.47, 0.45, 0.48, 0.48, 0.00, 0.00
0.44, 0.53, 0.40, 0.46, 0.47, 0.44, 0.48, 0.48, 0.48, 0.48
