Big 12,,,
,1996,0.716139567478216,0.716139567478216
,1997,0.818181818181818,0.818181818181818
,1998,0.727026091761540,0.727026091761540
,1999,0.670963673846791,0.670963673846791
,2000,0.727272727272727,0.727272727272727
,2001,0.700128118813517,0.700128118813517
,2002,0.647864095917017,0.647864095917017
,2003,0.713211647999561,0.713211647999561
,2004,0.818181818181818,0.818181818181818
,2005,0.727272727272727,0.727272727272727
,2006,0.726950612117562,0.726950612117562
,2007,0.643834510845365,0.643834510845365
,2008,0.717719433145626,0.717719433145626
,2009,0.818181818181818,0.818181818181818
,2010,0.622890391660639,0.622890391660639
,2011,0.875455264604461,0.875455264604461
,2012,0.841883615414610,0.841883615414610
,2013,0.878379442486146,0.878379442486146
,2014,0.888888888888889,0.888888888888889
,2015,0.877147507429877,0.877147507429877
,2016,0.881998111956527,0.881998111956527
,2017,0.872117948705665,0.872117948705665
,2018,0.874223656602118,0.874223656602118
