0.00, 72.50, 75.00, 67.00, 73.00, 66.33, 77.00, 70.00, 77.00, 69.00, 64.00
68.00, 0.00, 83.50, 58.00, 58.00, 53.00, 75.00, 78.00, 82.00, 49.00, 56.00
87.50, 81.00, 0.00, 66.00, 82.00, 88.33, 84.50, 73.00, 81.50, 61.33, 67.50
67.50, 59.33, 52.00, 0.00, 54.50, 51.50, 77.00, 60.50, 60.00, 44.50, 61.00
75.00, 48.00, 77.50, 70.00, 0.00, 75.00, 79.00, 70.50, 74.50, 60.50, 63.33
66.00, 67.50, 75.67, 63.50, 67.00, 0.00, 62.00, 79.00, 73.50, 64.50, 57.00
82.00, 68.50, 85.50, 70.00, 58.00, 73.50, 0.00, 74.00, 82.50, 61.00, 66.00
66.50, 80.00, 71.50, 60.50, 76.50, 83.00, 78.00, 0.00, 82.50, 107.00, 77.00
81.00, 83.00, 75.00, 63.00, 80.50, 76.00, 100.50, 80.00, 0.00, 69.00, 65.00
64.00, 59.00, 55.00, 52.00, 69.00, 57.50, 69.00, 100.00, 73.00, 0.00, 66.00
60.00, 59.50, 58.50, 53.00, 69.33, 47.50, 76.00, 59.00, 58.00, 63.50, 0.00
