0.00, 0.46, 0.48, 0.48, 0.46, 0.57, 0.45, 0.50, 0.45, 0.45
0.54, 0.00, 0.50, 0.53, 0.50, 0.49, 0.44, 0.46, 0.46, 0.46
0.52, 0.50, 0.00, 0.51, 0.51, 0.49, 0.49, 0.47, 0.47, 0.47
0.52, 0.47, 0.49, 0.00, 0.50, 0.52, 0.46, 0.52, 0.46, 0.46
0.54, 0.50, 0.49, 0.50, 0.00, 0.55, 0.43, 0.50, 0.46, 0.46
0.43, 0.51, 0.51, 0.48, 0.45, 0.00, 0.47, 0.46, 0.46, 0.46
0.55, 0.56, 0.51, 0.54, 0.57, 0.53, 0.00, 0.52, 0.49, 0.49
0.50, 0.54, 0.53, 0.48, 0.50, 0.54, 0.48, 0.00, 0.49, 0.49
0.55, 0.54, 0.53, 0.54, 0.54, 0.54, 0.51, 0.51, 0.00, 0.00
0.55, 0.45, 0.53, 0.50, 0.50, 0.51, 0.45, 0.48, 0.45, 0.45
