0.00, 38.00, 2.00, 0.00, 13.00, 20.00, 19.00, 12.00, 16.00, 25.00, 25.00
0.00, 0.00, 0.00, 4.00, 4.00, 4.00, 6.00, 0.00, 0.00, 0.00, 0.00
13.00, 20.00, 0.00, 12.00, 28.00, 37.00, 27.00, 22.00, 42.00, 23.00, 23.00
16.00, 26.00, 6.00, 0.00, 18.00, 23.00, 19.00, 19.00, 33.00, 22.00, 22.00
3.00, 19.00, 0.00, 0.00, 0.00, 6.00, 14.00, 31.00, 7.00, 1.00, 1.00
1.00, 3.00, 0.00, 0.00, 0.00, 0.00, 36.00, 0.00, 0.00, 4.00, 4.00
0.00, 4.00, 0.00, 0.00, 8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7.00, 12.00, 12.00, 9.00, 5.00, 26.00, 25.00, 0.00, 21.00, 8.00, 8.00
0.00, 17.00, 0.00, 0.00, 10.00, 23.00, 14.00, 12.00, 0.00, 0.00, 0.00
0.00, 10.00, 0.00, 4.00, 9.00, 16.00, 17.00, 2.00, 24.00, 0.00, 0.00
0.00, 5.00, 0.00, 0.00, 1.00, 21.00, 4.00, 7.00, 8.00, 13.00, 13.00
