0.00, 14.00, 6.00, 15.00, 37.00, 0.00, 0.00, 6.00, 8.00, 10.00, 10.00
3.00, 0.00, 6.00, 47.00, 30.00, 0.00, 24.00, 3.00, 11.00, 0.00, 0.00
23.00, 7.00, 0.00, 36.00, 20.00, 0.00, 14.00, 10.00, 37.00, 12.00, 12.00
0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 10.00, 21.00, 3.00, 0.00, 0.00
2.00, 0.00, 0.00, 2.00, 0.00, 0.00, 12.00, 13.00, 0.00, 0.00, 0.00
10.00, 62.00, 24.00, 15.00, 19.00, 0.00, 50.00, 38.00, 5.00, 24.00, 24.00
20.00, 0.00, 16.00, 0.00, 0.00, 0.00, 0.00, 19.00, 13.00, 5.00, 5.00
5.00, 2.00, 6.00, 9.00, 14.00, 0.00, 11.00, 0.00, 0.00, 0.00, 0.00
6.00, 0.00, 18.00, 12.00, 29.00, 3.00, 11.00, 22.00, 0.00, 2.00, 2.00
0.00, 28.00, 2.00, 36.00, 23.00, 4.00, 6.00, 16.00, 10.00, 0.00, 0.00
10.00, 33.00, 0.00, 33.00, 41.00, 10.00, 13.00, 35.00, 11.00, 12.00, 12.00
