0.00, 0.48, 0.48, 0.53, 0.48, 0.56, 0.48, 0.50, 0.45, 0.45
0.52, 0.00, 0.51, 0.52, 0.54, 0.56, 0.50, 0.49, 0.48, 0.48
0.52, 0.49, 0.00, 0.54, 0.49, 0.56, 0.52, 0.57, 0.44, 0.44
0.47, 0.48, 0.46, 0.00, 0.51, 0.54, 0.45, 0.52, 0.45, 0.45
0.52, 0.46, 0.51, 0.49, 0.00, 0.54, 0.46, 0.49, 0.45, 0.45
0.44, 0.44, 0.44, 0.46, 0.46, 0.00, 0.43, 0.45, 0.42, 0.42
0.52, 0.50, 0.48, 0.55, 0.54, 0.57, 0.00, 0.48, 0.49, 0.49
0.50, 0.51, 0.43, 0.48, 0.51, 0.55, 0.52, 0.00, 0.43, 0.43
0.55, 0.52, 0.56, 0.55, 0.55, 0.58, 0.51, 0.57, 0.00, 0.00
0.53, 0.44, 0.50, 0.53, 0.52, 0.58, 0.52, 0.49, 0.46, 0.46
