0.00, 27.00, 0.00, 2.00, 11.00, 9.00, 0.00, 0.00, 17.00, 17.00
0.00, 0.00, 0.00, 8.00, 0.00, 0.00, 4.00, 12.00, 2.00, 2.00
52.00, 35.00, 0.00, 34.00, 0.00, 19.00, 46.00, 25.00, 7.00, 7.00
20.00, 5.00, 0.00, 0.00, 0.00, 3.00, 12.00, 5.00, 0.00, 0.00
7.00, 6.00, 23.00, 30.00, 0.00, 11.00, 1.00, 6.00, 8.00, 8.00
9.00, 25.00, 6.00, 8.00, 9.00, 0.00, 18.00, 34.00, 15.00, 15.00
16.00, 12.00, 0.00, 3.00, 16.00, 6.00, 0.00, 14.00, 0.00, 0.00
23.00, 0.00, 0.00, 0.00, 19.00, 0.00, 8.00, 0.00, 0.00, 0.00
21.00, 11.00, 6.00, 22.00, 0.00, 0.00, 7.00, 42.00, 0.00, 0.00
5.00, 0.00, 4.00, 2.00, 10.00, 1.00, 23.00, 46.00, 19.00, 19.00
