0.00, 8.00, 1.00, 29.00, 9.00, 0.00, 23.00, 9.00, 0.00, 0.00
33.00, 0.00, 29.00, 31.00, 13.00, 14.00, 24.00, 31.00, 7.00, 7.00
5.00, 7.00, 0.00, 22.00, 3.00, 0.00, 18.00, 0.00, 6.00, 6.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, 10.00, 10.00
2.00, 21.00, 12.00, 8.00, 0.00, 0.00, 5.00, 2.00, 2.00, 2.00
23.00, 21.00, 72.00, 44.00, 52.00, 0.00, 38.00, 0.00, 5.00, 5.00
0.00, 0.00, 7.00, 13.00, 0.00, 0.00, 0.00, 6.00, 0.00, 0.00
0.00, 0.00, 9.00, 35.00, 5.00, 9.00, 1.00, 0.00, 0.00, 0.00
18.00, 0.00, 10.00, 17.00, 14.00, 19.00, 26.00, 28.00, 0.00, 0.00
6.00, 0.00, 5.00, 3.00, 2.00, 0.00, 0.00, 0.00, 4.00, 4.00
