0.00, 93.00, 64.00, 68.00, 73.00, 71.50, 67.50, 74.00, 82.50, 73.50, 73.50
72.50, 0.00, 83.00, 65.50, 67.50, 80.50, 75.50, 77.50, 66.00, 77.50, 77.50
61.00, 97.00, 0.00, 80.00, 76.00, 78.00, 78.50, 84.50, 80.50, 77.00, 77.00
58.00, 81.50, 71.00, 0.00, 62.00, 76.00, 65.50, 70.50, 56.00, 66.00, 66.00
65.00, 89.50, 84.50, 82.00, 0.00, 70.50, 85.50, 67.00, 71.00, 71.67, 71.67
58.50, 76.00, 68.50, 72.50, 67.50, 0.00, 76.50, 75.00, 72.00, 86.00, 86.00
60.50, 81.00, 72.00, 58.00, 76.50, 65.50, 0.00, 78.50, 70.00, 70.00, 70.00
68.33, 79.00, 78.50, 74.50, 69.50, 79.00, 88.00, 0.00, 72.00, 71.50, 71.50
62.50, 74.50, 83.50, 67.00, 58.33, 70.00, 68.00, 69.50, 0.00, 66.50, 66.50
78.00, 113.50, 83.67, 78.50, 77.00, 110.00, 98.00, 81.50, 77.50, 0.00, 0.00
64.33, 87.00, 72.50, 79.00, 65.50, 70.67, 70.50, 71.50, 72.50, 66.00, 66.00
