0.00, 25.00, 3.00, 0.00, 29.00, 0.00, 10.00, 3.00, 1.00, 24.00, 15.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8.00, 29.00, 0.00, 0.00, 0.00, 27.00, 17.00, 3.00, 18.00, 2.00, 12.00
13.00, 5.00, 22.00, 0.00, 9.00, 29.00, 17.00, 9.00, 14.00, 9.00, 12.00
0.00, 29.00, 6.00, 2.00, 0.00, 0.00, 24.00, 16.00, 21.00, 7.00, 13.00
6.00, 17.00, 1.00, 11.00, 17.00, 0.00, 13.00, 0.00, 12.00, 0.00, 1.00
1.00, 10.00, 2.00, 19.00, 2.00, 10.00, 0.00, 5.00, 0.00, 17.00, 1.00
0.00, 24.00, 19.00, 5.00, 0.00, 31.00, 9.00, 0.00, 14.00, 4.00, 9.00
3.00, 38.00, 0.00, 7.00, 9.00, 5.00, 7.00, 0.00, 0.00, 0.00, 0.00
0.00, 30.00, 6.00, 6.00, 11.00, 23.00, 0.00, 27.00, 11.00, 0.00, 0.00
8.00, 28.00, 3.00, 12.00, 5.00, 18.00, 9.00, 27.00, 13.00, 15.00, 0.00
