0.00, 16.00, 35.00, 0.00, 6.00, 2.00, 7.00, 8.00, 8.00
0.00, 0.00, 29.00, 0.00, 0.00, 0.00, 0.00, 5.00, 5.00
0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 17.00, 17.00
25.00, 40.00, 38.00, 0.00, 14.00, 26.00, 35.00, 14.00, 14.00
8.00, 12.00, 60.00, 20.00, 0.00, 45.00, 34.00, 52.00, 52.00
17.00, 7.00, 20.00, 0.00, 0.00, 0.00, 6.00, 4.00, 4.00
5.00, 17.00, 20.00, 0.00, 0.00, 6.00, 0.00, 0.00, 0.00
21.00, 7.00, 23.00, 5.00, 0.00, 1.00, 48.00, 0.00, 0.00
12.00, 0.00, 17.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00
