0.00, 0.46, 0.50, 0.53, 0.49, 0.43, 0.51, 0.50, 0.42, 0.42
0.54, 0.00, 0.55, 0.56, 0.47, 0.51, 0.55, 0.53, 0.55, 0.55
0.50, 0.45, 0.00, 0.50, 0.52, 0.50, 0.50, 0.52, 0.47, 0.47
0.47, 0.44, 0.50, 0.00, 0.46, 0.46, 0.46, 0.47, 0.45, 0.45
0.51, 0.53, 0.48, 0.54, 0.00, 0.42, 0.50, 0.47, 0.42, 0.42
0.57, 0.49, 0.50, 0.54, 0.58, 0.00, 0.50, 0.59, 0.53, 0.53
0.49, 0.45, 0.50, 0.54, 0.50, 0.50, 0.00, 0.59, 0.50, 0.50
0.50, 0.47, 0.48, 0.53, 0.53, 0.41, 0.41, 0.00, 0.53, 0.53
0.58, 0.45, 0.53, 0.55, 0.58, 0.47, 0.50, 0.47, 0.00, 0.00
0.53, 0.46, 0.51, 0.54, 0.54, 0.47, 0.56, 0.47, 0.52, 0.52
