0.00, 91.00, 68.00, 55.50, 65.00, 51.50, 60.00, 74.00, 55.00, 62.00, 62.50, 56.00, 63.00, 63.00
93.00, 0.00, 101.00, 56.00, 69.50, 65.00, 78.00, 76.50, 63.00, 72.50, 76.50, 72.67, 81.00, 81.00
61.50, 87.00, 0.00, 55.00, 65.00, 71.00, 71.67, 79.00, 72.50, 73.00, 71.00, 63.00, 60.67, 60.67
60.50, 57.00, 75.00, 0.00, 61.00, 53.33, 62.00, 66.00, 72.00, 52.00, 72.00, 66.00, 64.00, 64.00
66.00, 62.00, 66.00, 73.00, 0.00, 61.00, 84.00, 72.50, 72.00, 68.00, 60.67, 56.00, 62.00, 62.00
70.00, 81.00, 100.50, 66.33, 70.50, 0.00, 71.00, 89.00, 74.00, 77.50, 67.50, 66.00, 70.00, 70.00
71.00, 81.00, 77.00, 74.50, 87.00, 69.00, 0.00, 74.00, 67.00, 67.00, 64.00, 68.00, 63.00, 63.00
82.00, 83.00, 86.00, 67.00, 68.00, 86.00, 67.00, 0.00, 75.00, 67.00, 61.50, 59.00, 69.00, 69.00
51.00, 51.00, 73.00, 47.00, 66.00, 56.00, 73.00, 69.00, 0.00, 64.50, 68.00, 59.00, 70.00, 70.00
49.00, 64.50, 71.00, 64.00, 44.00, 45.00, 74.00, 47.00, 58.50, 0.00, 57.00, 51.00, 55.50, 55.50
59.50, 64.50, 68.00, 68.00, 64.33, 43.00, 58.00, 54.50, 81.00, 64.00, 0.00, 61.00, 52.00, 52.00
38.00, 70.00, 71.00, 49.00, 53.00, 48.00, 66.50, 57.00, 63.50, 59.00, 57.50, 0.00, 61.00, 61.00
52.00, 75.00, 70.00, 62.50, 53.00, 64.00, 67.50, 59.00, 74.00, 72.50, 62.00, 67.00, 0.00, 0.00
74.50, 70.00, 64.00, 57.00, 64.50, 57.00, 75.00, 86.00, 60.00, 76.00, 65.00, 69.00, 58.00, 58.00
