0.00, 68.00, 77.00, 58.00, 75.00, 71.00, 66.00, 68.67, 83.00, 87.00, 72.00, 56.00
62.00, 0.00, 79.50, 74.00, 62.00, 67.00, 64.00, 67.50, 55.00, 52.00, 58.00, 65.00
54.00, 68.00, 0.00, 78.00, 45.00, 73.00, 63.67, 63.50, 71.50, 74.00, 62.00, 60.00
76.50, 82.00, 84.00, 0.00, 60.00, 63.00, 73.00, 90.00, 68.50, 73.00, 80.00, 75.50
47.00, 47.00, 57.00, 42.50, 0.00, 53.00, 79.00, 54.00, 63.50, 53.50, 66.50, 52.50
78.00, 68.00, 81.00, 58.00, 68.00, 0.00, 84.00, 53.00, 94.00, 70.00, 77.67, 76.50
59.50, 64.00, 85.33, 77.00, 95.00, 68.00, 0.00, 64.00, 74.50, 79.00, 55.00, 81.00
51.67, 55.50, 74.50, 53.00, 59.00, 50.00, 56.50, 0.00, 72.00, 61.50, 60.00, 51.00
56.00, 68.50, 83.00, 67.50, 76.00, 78.00, 67.00, 79.00, 0.00, 73.00, 63.00, 60.00
68.00, 64.00, 71.00, 68.50, 67.00, 74.00, 64.00, 64.00, 65.00, 0.00, 69.00, 66.50
54.00, 66.50, 59.00, 78.00, 75.00, 61.67, 77.00, 58.00, 64.00, 71.50, 0.00, 62.50
70.00, 79.00, 70.00, 63.00, 62.00, 62.00, 69.00, 73.00, 54.00, 69.00, 77.50, 0.00
