0.00, 25.00, 16.00, 0.00, 0.00, 0.00, 2.00, 3.00, 19.00, 7.00, 0.00, 0.00, 0.00, 5.00
7.00, 0.00, 19.00, 0.00, 12.00, 6.00, 11.00, 30.00, 4.00, 0.00, 7.00, 0.00, 0.00, 2.00
19.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 10.00, 0.00, 21.00, 0.00, 5.00, 0.00
15.00, 2.00, 12.00, 0.00, 22.00, 30.00, 18.00, 4.00, 11.00, 33.00, 42.00, 42.00, 33.00, 3.00
8.00, 5.00, 0.00, 0.00, 0.00, 0.00, 21.00, 3.00, 41.00, 21.00, 38.00, 0.00, 12.00, 0.00
7.00, 0.00, 8.00, 0.00, 37.00, 0.00, 19.00, 30.00, 32.00, 5.00, 0.00, 8.00, 17.00, 9.00
12.00, 14.00, 7.00, 0.00, 0.00, 5.00, 0.00, 0.00, 11.00, 6.00, 3.00, 0.00, 19.00, 29.00
12.00, 0.00, 3.00, 0.00, 0.00, 0.00, 14.00, 0.00, 31.00, 3.00, 5.00, 0.00, 0.00, 14.00
0.00, 0.00, 8.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, 0.00, 0.00, 0.00, 9.00, 14.00
21.00, 5.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 19.00, 0.00, 8.00, 5.00, 9.00, 3.00
1.00, 2.00, 18.00, 0.00, 0.00, 5.00, 0.00, 0.00, 12.00, 0.00, 0.00, 0.00, 28.00, 6.00
17.00, 7.00, 39.00, 0.00, 19.00, 0.00, 18.00, 16.00, 7.00, 27.00, 34.00, 0.00, 0.00, 38.00
15.00, 16.00, 0.00, 0.00, 0.00, 0.00, 10.00, 11.00, 20.00, 0.00, 8.00, 4.00, 0.00, 0.00
0.00, 0.00, 8.00, 0.00, 5.00, 0.00, 0.00, 0.00, 6.00, 3.00, 0.00, 4.00, 14.00, 0.00
