0.00, 12.00, 46.00, 0.00, 28.00, 0.00, 15.00, 51.00, 54.00, 19.00, 18.00, 18.00
0.00, 0.00, 36.00, 0.00, 15.00, 0.00, 3.00, 24.00, 0.00, 0.00, 2.00, 2.00
0.00, 13.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.00, 3.00, 3.00, 3.00
37.00, 8.00, 6.00, 0.00, 35.00, 18.00, 0.00, 37.00, 16.00, 9.00, 11.00, 11.00
0.00, 0.00, 12.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7.00, 1.00, 8.00, 3.00, 30.00, 0.00, 32.00, 3.00, 16.00, 4.00, 48.00, 48.00
2.00, 3.00, 65.00, 4.00, 16.00, 0.00, 0.00, 15.00, 15.00, 15.00, 0.00, 0.00
0.00, 0.00, 22.00, 0.00, 5.00, 0.00, 0.00, 0.00, 0.00, 1.00, 2.00, 2.00
0.00, 27.00, 37.00, 14.00, 25.00, 0.00, 0.00, 14.00, 0.00, 8.00, 0.00, 0.00
0.00, 12.00, 0.00, 0.00, 27.00, 12.00, 0.00, 6.00, 0.00, 0.00, 3.00, 3.00
0.00, 19.00, 0.00, 7.00, 17.00, 0.00, 22.00, 0.00, 1.00, 8.00, 0.00, 0.00
14.00, 14.00, 24.00, 0.00, 28.00, 0.00, 0.00, 22.00, 0.00, 10.00, 30.00, 30.00
