0.00, 73.00, 76.00, 60.00, 46.00, 67.00, 77.00, 66.00, 65.50, 60.00, 76.00, 78.00, 72.00, 75.00
76.00, 0.00, 84.00, 76.50, 80.00, 72.00, 70.00, 86.00, 75.00, 66.00, 75.00, 80.50, 80.00, 72.00
74.67, 85.00, 0.00, 66.00, 78.50, 76.00, 95.00, 82.00, 76.00, 91.00, 77.00, 94.00, 80.00, 93.00
61.50, 80.00, 72.00, 0.00, 64.50, 73.00, 73.00, 72.00, 71.00, 77.00, 68.50, 57.00, 83.00, 74.50
65.00, 77.00, 63.00, 72.00, 0.00, 55.00, 77.00, 71.00, 57.00, 59.00, 57.00, 67.00, 60.00, 72.00
83.50, 87.00, 66.00, 65.50, 64.00, 0.00, 74.00, 96.00, 78.00, 73.50, 68.00, 67.00, 74.00, 78.50
65.50, 84.50, 70.00, 64.00, 71.00, 71.00, 0.00, 82.00, 77.50, 64.00, 74.00, 61.00, 73.00, 79.50
78.00, 78.50, 70.00, 78.00, 60.00, 78.00, 66.00, 0.00, 63.00, 79.50, 79.00, 63.00, 69.00, 69.00
64.50, 78.00, 68.00, 54.00, 72.00, 65.00, 68.50, 68.50, 0.00, 79.50, 76.50, 56.50, 93.00, 80.00
69.00, 70.00, 73.00, 75.00, 64.00, 67.50, 63.00, 81.00, 75.50, 0.00, 79.00, 59.00, 55.50, 74.00
62.00, 64.50, 77.00, 59.00, 65.00, 76.00, 83.00, 77.00, 72.00, 68.00, 0.00, 65.00, 60.00, 71.00
50.00, 88.50, 84.00, 62.00, 64.00, 69.67, 84.00, 83.50, 69.00, 55.00, 70.00, 0.00, 75.00, 79.50
65.00, 77.50, 81.00, 66.00, 61.00, 79.00, 66.50, 71.00, 81.00, 59.00, 83.00, 62.00, 0.00, 89.00
76.00, 54.00, 81.00, 72.50, 71.50, 74.00, 77.50, 82.00, 71.50, 66.00, 60.00, 73.00, 81.00, 0.00
