0.00, 24.00, 38.00, 23.00, 35.00, 10.00, 29.00, 23.00, 23.00
38.00, 0.00, 45.00, 21.00, 41.00, 7.00, 42.00, 24.00, 44.00
17.00, 42.00, 0.00, 20.00, 38.00, 7.00, 41.00, 16.00, 31.00
10.00, 3.00, 6.00, 0.00, 70.00, 3.00, 20.00, 10.00, 24.00
10.00, 12.00, 34.00, 7.00, 0.00, 7.00, 42.00, 14.00, 10.00
44.00, 32.00, 13.00, 26.00, 41.00, 0.00, 44.00, 10.00, 54.00
28.00, 35.00, 28.00, 27.00, 21.00, 14.00, 0.00, 21.00, 22.00
30.00, 48.00, 49.00, 13.00, 63.00, 13.00, 42.00, 0.00, 40.00
3.00, 0.00, 20.00, 0.00, 35.00, 7.00, 14.00, 7.00, 0.00
