0.00, 28.00, 27.00, 0.00, 0.00, 45.00, 35.00, 14.00, 0.00, 48.00, 16.00, 13.00
14.00, 0.00, 37.00, 32.50, 0.00, 51.00, 60.00, 38.00, 0.00, 0.00, 50.00, 63.00
24.00, 24.00, 0.00, 0.00, 49.00, 31.00, 58.00, 0.00, 38.00, 0.00, 16.00, 45.00
0.00, 20.50, 0.00, 0.00, 28.00, 40.00, 35.00, 24.00, 38.00, 27.00, 0.00, 17.00
0.00, 0.00, 22.00, 21.00, 0.00, 18.00, 0.00, 10.00, 13.00, 37.00, 14.00, 38.00
38.00, 46.00, 24.00, 20.00, 26.00, 0.00, 0.00, 30.00, 21.00, 49.00, 0.00, 0.00
31.00, 49.00, 20.00, 24.00, 0.00, 0.00, 0.00, 14.00, 0.00, 31.00, 21.00, 36.00
30.00, 29.00, 0.00, 13.00, 20.00, 14.00, 24.00, 0.00, 38.00, 34.00, 0.00, 0.00
0.00, 0.00, 31.00, 24.00, 0.00, 10.00, 0.00, 7.00, 0.00, 33.00, 7.00, 27.00
21.00, 0.00, 0.00, 30.00, 35.00, 27.00, 28.00, 17.00, 10.00, 0.00, 20.00, 0.00
34.00, 19.00, 13.00, 0.00, 35.00, 0.00, 28.00, 0.00, 41.00, 34.00, 0.00, 20.00
17.00, 14.00, 31.00, 45.00, 28.00, 0.00, 30.00, 0.00, 20.00, 0.00, 3.00, 0.00
