0.00, 14.00, 3.00, 0.00, 0.00, 7.00, 4.00, 0.00, 0.00, 27.00, 0.00, 0.00
0.00, 0.00, 13.00, 24.00, 0.00, 5.00, 11.00, 9.00, 0.00, 0.00, 31.00, 49.00
0.00, 0.00, 0.00, 0.00, 27.00, 7.00, 38.00, 0.00, 7.00, 0.00, 3.00, 14.00
0.00, 0.00, 0.00, 0.00, 7.00, 20.00, 11.00, 11.00, 14.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.00, 2.00, 0.00, 10.00
0.00, 0.00, 0.00, 0.00, 8.00, 0.00, 0.00, 16.00, 11.00, 22.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 0.00, 6.00
16.00, 0.00, 0.00, 0.00, 10.00, 0.00, 10.00, 0.00, 31.00, 17.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 23.00, 0.00, 7.00
0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18.00, 0.00, 0.00, 0.00, 21.00, 0.00, 7.00, 0.00, 34.00, 14.00, 0.00, 17.00
4.00, 0.00, 0.00, 28.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
