0.00, 0.00, 21.00, 0.00, 14.00, 17.00, 5.00, 0.00, 0.00, 1.00
0.00, 0.00, 28.00, 10.00, 35.00, 6.00, 3.00, 0.00, 25.00, 31.00
0.00, 0.00, 0.00, 0.00, 15.00, 0.00, 4.00, 0.00, 22.00, 0.00
33.00, 0.00, 21.00, 0.00, 35.00, 16.00, 17.00, 12.00, 0.00, 28.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00
0.00, 0.00, 0.00, 0.00, 45.00, 0.00, 7.00, 0.00, 5.00, 7.00
0.00, 0.00, 0.00, 0.00, 12.00, 0.00, 0.00, 0.00, 0.00, 0.00
19.00, 2.00, 24.00, 0.00, 38.00, 1.00, 0.00, 0.00, 11.00, 14.00
3.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, 0.00, 0.00
0.00, 0.00, 14.00, 0.00, 0.00, 0.00, 5.00, 0.00, 5.00, 0.00
