0.00, 76.50, 61.00, 77.00, 59.00, 59.00, 65.50, 0.00, 64.00, 77.00, 50.50, 0.00, 0.00, 0.00
73.50, 0.00, 58.00, 56.00, 0.00, 86.00, 68.50, 48.00, 0.00, 61.00, 60.50, 83.00, 77.00, 77.00
61.00, 56.00, 0.00, 66.00, 65.00, 61.00, 55.50, 0.00, 74.00, 74.00, 59.00, 71.00, 0.00, 0.00
64.00, 52.50, 52.50, 0.00, 0.00, 73.00, 60.50, 49.00, 68.00, 60.00, 45.00, 0.00, 56.00, 56.00
55.00, 0.00, 59.00, 0.00, 0.00, 55.00, 0.00, 61.00, 53.00, 61.00, 72.00, 68.00, 54.00, 54.00
90.00, 78.50, 73.50, 84.50, 81.00, 0.00, 73.00, 75.50, 0.00, 94.00, 65.50, 87.00, 82.00, 82.00
71.00, 76.00, 72.50, 75.00, 0.00, 74.00, 0.00, 0.00, 96.00, 0.00, 64.00, 79.00, 85.00, 85.00
0.00, 67.00, 0.00, 73.00, 74.00, 77.50, 0.00, 0.00, 69.67, 73.50, 66.00, 86.00, 71.50, 71.50
67.00, 0.00, 76.00, 62.00, 59.50, 0.00, 63.00, 65.67, 0.00, 68.00, 71.00, 67.00, 68.50, 68.50
68.00, 63.00, 69.00, 57.00, 58.50, 65.00, 0.00, 73.00, 67.50, 0.00, 56.00, 75.00, 68.50, 68.50
52.50, 57.00, 63.50, 57.00, 59.00, 56.50, 59.00, 69.00, 64.00, 69.00, 0.00, 0.00, 76.00, 76.00
0.00, 72.00, 65.00, 0.00, 56.50, 74.00, 68.00, 66.50, 71.00, 74.50, 0.00, 0.00, 85.50, 85.50
0.00, 54.00, 0.00, 67.00, 65.00, 66.00, 73.00, 65.00, 64.00, 73.00, 74.00, 84.00, 0.00, 0.00
71.50, 70.00, 77.00, 0.00, 71.50, 78.00, 85.00, 74.50, 82.00, 82.00, 63.00, 86.00, 69.00, 69.00
