0.00, 0.49, 0.46, 0.44, 0.45, 0.48, 0.51, 0.41, 0.47, 0.43, 0.46, 0.48, 0.50, 0.50
0.51, 0.00, 0.51, 0.48, 0.46, 0.48, 0.53, 0.47, 0.50, 0.46, 0.42, 0.51, 0.53, 0.53
0.54, 0.49, 0.00, 0.51, 0.46, 0.48, 0.50, 0.43, 0.49, 0.51, 0.46, 0.51, 0.49, 0.49
0.56, 0.52, 0.49, 0.00, 0.45, 0.44, 0.51, 0.47, 0.56, 0.52, 0.50, 0.48, 0.51, 0.51
0.55, 0.54, 0.54, 0.55, 0.00, 0.53, 0.51, 0.48, 0.54, 0.55, 0.49, 0.51, 0.53, 0.53
0.52, 0.52, 0.52, 0.56, 0.47, 0.00, 0.52, 0.53, 0.56, 0.54, 0.55, 0.60, 0.62, 0.62
0.49, 0.47, 0.50, 0.49, 0.49, 0.48, 0.00, 0.49, 0.52, 0.48, 0.53, 0.53, 0.50, 0.50
0.59, 0.53, 0.57, 0.53, 0.52, 0.47, 0.51, 0.00, 0.52, 0.52, 0.52, 0.62, 0.71, 0.71
0.53, 0.50, 0.51, 0.44, 0.46, 0.44, 0.48, 0.48, 0.00, 0.47, 0.48, 0.44, 0.48, 0.48
0.57, 0.54, 0.49, 0.48, 0.45, 0.46, 0.52, 0.48, 0.53, 0.00, 0.45, 0.50, 0.45, 0.45
0.54, 0.58, 0.54, 0.50, 0.51, 0.45, 0.47, 0.48, 0.52, 0.55, 0.00, 0.46, 0.52, 0.52
0.52, 0.49, 0.49, 0.52, 0.49, 0.40, 0.47, 0.38, 0.56, 0.50, 0.54, 0.00, 0.53, 0.53
0.50, 0.47, 0.51, 0.49, 0.47, 0.38, 0.50, 0.29, 0.52, 0.55, 0.48, 0.47, 0.00, 0.00
0.58, 0.54, 0.52, 0.50, 0.53, 0.46, 0.52, 0.54, 0.56, 0.55, 0.51, 0.46, 0.55, 0.55
