0.00, 59.00, 51.50, 44.00, 60.50, 42.00, 57.00, 64.00, 49.50, 42.00, 56.50, 79.00
83.00, 0.00, 77.00, 64.00, 72.67, 73.00, 65.50, 78.00, 69.00, 70.00, 72.50, 72.50
55.00, 61.00, 0.00, 65.00, 69.00, 52.00, 73.00, 72.00, 62.50, 57.00, 64.50, 64.00
61.00, 75.67, 85.00, 0.00, 99.00, 76.00, 71.00, 83.00, 70.50, 74.50, 87.00, 78.00
73.50, 67.00, 64.00, 63.00, 0.00, 69.00, 70.00, 65.00, 65.00, 73.00, 61.00, 75.00
65.00, 58.00, 49.00, 56.50, 63.00, 0.00, 54.00, 55.00, 63.00, 60.00, 56.00, 61.50
81.50, 66.50, 83.00, 63.00, 55.00, 58.00, 0.00, 68.00, 70.00, 66.50, 56.00, 68.50
76.50, 70.00, 73.00, 50.00, 72.50, 53.00, 78.00, 0.00, 68.00, 68.00, 86.00, 92.00
66.00, 67.00, 58.00, 55.50, 73.00, 68.50, 65.00, 67.50, 0.00, 57.00, 59.50, 76.00
58.00, 64.00, 58.67, 55.00, 84.00, 56.00, 61.50, 70.50, 62.00, 0.00, 74.00, 68.00
72.00, 72.50, 76.50, 65.00, 65.67, 64.00, 59.00, 80.00, 63.50, 64.00, 0.00, 67.00
78.00, 73.00, 88.00, 67.00, 70.50, 78.50, 73.00, 67.00, 65.00, 70.00, 64.00, 0.00
