0.00, 0.50, 0.46, 0.37, 0.56, 0.60, 0.45, 0.47, 0.45, 0.43, 0.44, 0.44
0.50, 0.00, 0.55, 0.46, 0.53, 0.59, 0.59, 0.54, 0.51, 0.49, 0.51, 0.51
0.54, 0.45, 0.00, 0.40, 0.58, 0.50, 0.48, 0.52, 0.47, 0.47, 0.48, 0.48
0.63, 0.54, 0.60, 0.00, 0.61, 0.59, 0.58, 0.57, 0.58, 0.56, 0.57, 0.57
0.44, 0.47, 0.42, 0.39, 0.00, 0.46, 0.44, 0.48, 0.35, 0.47, 0.47, 0.47
0.40, 0.41, 0.50, 0.41, 0.54, 0.00, 0.43, 0.44, 0.48, 0.45, 0.51, 0.51
0.55, 0.41, 0.52, 0.42, 0.56, 0.57, 0.00, 0.56, 0.45, 0.50, 0.48, 0.48
0.53, 0.46, 0.48, 0.43, 0.52, 0.56, 0.44, 0.00, 0.51, 0.44, 0.44, 0.44
0.55, 0.49, 0.53, 0.42, 0.65, 0.52, 0.55, 0.49, 0.00, 0.49, 0.53, 0.53
0.57, 0.51, 0.53, 0.44, 0.53, 0.55, 0.50, 0.56, 0.51, 0.00, 0.52, 0.52
0.56, 0.49, 0.52, 0.43, 0.53, 0.49, 0.52, 0.56, 0.47, 0.48, 0.00, 0.00
0.59, 0.50, 0.51, 0.48, 0.62, 0.54, 0.48, 0.51, 0.47, 0.48, 0.42, 0.42
